Clicked At,Replied At,Data Entered At,Attachment Opened At,Macro Enabled At,QR Code Scanned At,Opened At,Reported,Scheduled,Delivered At,Job Title,Division,Browser,Browser Version,Operating System,Email Template,Current PPP,Risk Score,Locale,Department
,,,,,,4/17/24 20:23,,4/17/24 20:05,4/17/24 20:05,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0,46.0773,en,Physical Education
,,,,,,4/15/24 20:17,,4/15/24 20:17,4/15/24 20:17,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Physical Education
,,,,,,,,4/15/24 16:16,4/15/24 16:16,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Physical Education
,,,,,,,,4/17/24 15:12,4/17/24 15:13,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Physical Education
,,,,,,4/15/24 14:42,,4/15/24 14:22,4/15/24 14:22,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Terra: Let's go to the moon! (QR Code),0,46.0773,en,Physical Education
,,,,,,4/16/24 19:25,,4/16/24 19:14,4/16/24 19:14,Student,Undergraduate-Dual Enrollment Flexible Pathw-Northfield Campus-Undesignated/Undeclared,,,,Terra: Let's go to the moon! (QR Code),0,46.0773,en,Physical Education
,,,,,,,,4/17/24 14:41,4/17/24 14:41,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Physical Education
,,,,,,,,4/16/24 19:56,4/16/24 19:56,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.0434783,46.0773,en,Physical Education
,,,,,,,,4/17/24 12:27,4/17/24 12:27,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Physical Education
,,,,,,,,4/17/24 19:31,4/17/24 19:31,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Physical Education
,,,,,,4/15/24 12:10,,4/15/24 12:09,4/15/24 12:09,Student,,,,,My Retirement Investments Statement (Link),0.125,46.0773,en,Physical Education
4/15/24 19:22,,,,,,4/15/24 19:22,,4/15/24 19:21,4/15/24 19:21,Student,,Microsoft Edge,123,ios,Instagram: Your video has been removed (Link),0.125,46.0773,en,Physical Education
,,,,,,4/16/24 15:33,,4/15/24 15:46,4/15/24 15:46,Student,,,,,Facebook: Password Change (Link),0.125,46.0773,en,Physical Education
,,,,,,,,4/15/24 17:09,4/15/24 17:09,Student,,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Physical Education
,,,,,,,,4/16/24 20:51,4/16/24 20:51,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Physical Education
4/15/24 20:59,,,,,,4/15/24 20:59,,4/15/24 20:55,4/15/24 20:55,Student,,Microsoft Edge,123,ios,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Physical Education
,,,,,,,,4/16/24 17:56,4/16/24 17:56,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Physical Education
,,,,,,4/16/24 13:27,,4/16/24 12:52,4/16/24 12:52,Student,,,,,Amazon: A thank you gift from Jeff Bezos (Link),0,46.0773,en,Physical Education
,,,,,,5/15/24 21:35,,5/14/24 20:04,5/14/24 20:04,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0,46.0773,en,Physical Education
,,,,,,,,5/15/24 14:03,5/15/24 14:03,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Physical Education
,,,,,,5/14/24 22:30,,5/14/24 12:10,5/14/24 12:10,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,My Retirement Investments Statement (Link),0.0526316,46.0773,en,Physical Education
,,,,,,,,5/14/24 17:44,5/14/24 17:44,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Physical Education
,,,,,,5/13/24 20:47,,5/13/24 18:03,5/13/24 18:03,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0,46.0773,en,Physical Education
,,,,,,5/15/24 20:39,,5/13/24 20:23,5/13/24 20:23,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0.0434783,46.0773,en,Physical Education
,,,,,,,,5/14/24 16:44,5/14/24 16:44,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Physical Education
,,,,,,,,5/15/24 15:59,5/15/24 15:59,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Facebook: Password Change (Link),0,46.0773,en,Physical Education
,,,,,,,,5/15/24 20:05,5/15/24 20:05,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon Prime: Protect yourself from scammers (Link),0,46.0773,en,Physical Education
,,,,,,,,5/14/24 16:22,5/14/24 16:22,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Physical Education
,,,,,,,,5/14/24 19:03,5/14/24 19:03,Student,Undergraduate-Dual Enrollment Flexible Pathw-Northfield Campus-Undesignated/Undeclared,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Physical Education
,,,,,,5/14/24 19:12,,5/14/24 18:36,5/14/24 18:36,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,X: You got paid! (PDF Attachment),0.0434783,46.0773,en,Physical Education
,,,,,,,,5/15/24 19:23,5/15/24 19:23,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Physical Education
,,,,,,,,5/14/24 18:14,5/14/24 18:14,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0,46.0773,en,Physical Education
,,,,,,,,5/15/24 20:16,5/15/24 20:16,Student,,,,,Facebook: Your Horoscope is ready (Link),0,46.0773,en,Physical Education
,,,,,,5/15/24 16:48,,5/15/24 16:08,5/15/24 16:08,Student,,,,,Withdrawal is available (Link),0.125,46.0773,en,Physical Education
,,,,,,5/16/24 12:31,,5/15/24 20:07,5/15/24 20:07,Student,,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.125,46.0773,en,Physical Education
,,,,,,,,5/15/24 14:03,5/15/24 14:03,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.125,46.0773,en,Physical Education
,,,,,,,,5/15/24 19:29,5/15/24 19:29,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Physical Education
,,,,,,,,5/14/24 12:32,5/14/24 12:32,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Physical Education
,,,,,,,,5/15/24 16:29,5/15/24 16:29,Student,,,,,Instagram: Your video has been removed (Link),0.125,46.0773,en,Physical Education
,,,,,,,,5/15/24 16:30,5/15/24 16:30,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Physical Education
,,,,,,,,5/15/24 14:22,5/15/24 14:22,Student,,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Physical Education
,,,,,,,,2/13/24 19:26,2/13/24 19:26,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Physics
,,,,,,,,2/14/24 17:52,2/14/24 18:15,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0434783,46.0773,en,Physics
,,,,,,2/15/24 18:07,,2/15/24 14:37,2/15/24 14:37,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0.0869565,46.0773,en,Physics
,,,,,,,,2/14/24 17:23,2/14/24 17:29,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Physics
,,,,,,2/15/24 21:12,,2/15/24 13:57,2/15/24 13:57,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: Recent Amazon AWS Outage (Link),0.0434783,46.0773,en,Physics
,,,,,,,,2/14/24 20:04,2/14/24 20:12,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Physics
,,,,,,2/14/24 15:57,,2/14/24 15:48,2/14/24 15:56,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Physics
,,,,,,,,2/15/24 21:37,2/15/24 21:38,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0.125,46.0773,en,Physics
,,,,,,,,2/15/24 20:31,2/15/24 20:31,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Physics
,,,,,,2/15/24 12:39,,2/14/24 21:30,2/14/24 21:30,Student,,,,,Steam: Malware Alert (Link),0.25,46.0773,en,Physics
,,,,,,,,2/14/24 15:07,2/14/24 15:07,Student,,,,,Thank you for your purchase! (Link),0.125,46.0773,en,Physics
,,,,,,,,3/15/24 13:11,3/15/24 13:11,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0,46.0773,en,Physics
,,,,,,,,3/13/24 17:56,3/13/24 17:56,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0434783,46.0773,en,Physics
,,,,,,,,3/14/24 20:31,3/14/24 20:31,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon Prime: Protect yourself from scammers (Link),0.0869565,46.0773,en,Physics
,,,,,,,,3/15/24 20:40,3/15/24 20:40,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Physics
,,,,,,,,3/14/24 16:30,3/14/24 16:30,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Terra: Let's go to the moon! (QR Code),0.0434783,46.0773,en,Physics
,,,,,,,,3/14/24 14:49,3/14/24 14:49,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0.0434783,46.0773,en,Physics
,,,,,,3/15/24 17:46,,3/15/24 17:40,3/15/24 17:40,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Physics
,,,,,,3/16/24 0:59,,3/13/24 17:32,3/13/24 17:32,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.125,46.0773,en,Physics
,,,,,,,,3/15/24 15:03,3/15/24 15:03,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0,46.0773,en,Physics
,,,,,,3/15/24 21:52,,3/15/24 18:06,3/15/24 18:06,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.25,46.0773,en,Physics
,,,,,,,,3/14/24 15:33,3/14/24 15:33,Student,,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.125,46.0773,en,Physics
,,,,,,,,4/16/24 19:38,4/16/24 19:38,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0,46.0773,en,Physics
,,,,,,4/17/24 14:07,,4/17/24 14:07,4/17/24 14:07,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon Prime: Protect yourself from scammers (Link),0.0434783,46.0773,en,Physics
,,,,,,,,4/16/24 18:26,4/16/24 18:27,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0869565,46.0773,en,Physics
,,,,,,4/15/24 18:40,4/15/24 18:40,4/15/24 18:37,4/15/24 18:37,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0,46.0773,en,Physics
,,,,,,,,4/17/24 13:45,4/17/24 13:45,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Physics
,,,,,,,,4/16/24 19:07,4/16/24 19:07,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Physics
,,,,,,4/16/24 17:56,,4/16/24 17:56,4/16/24 17:56,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0.0434783,46.0773,en,Physics
,,,,,,4/17/24 14:15,,4/17/24 13:23,4/17/24 13:23,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Physics
,,,,,,,,4/15/24 18:17,4/15/24 18:17,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Facebook: Password Change (Link),0,46.0773,en,Physics
4/17/24 20:24,,,,,,4/17/24 20:23,,4/17/24 20:00,4/17/24 20:00,Student,,Chrome,123,android,"Subway: It's lunch time, are you getting hungry? (Link)",0.25,46.0773,en,Physics
,,,,,,,,4/15/24 19:44,4/15/24 19:44,Student,,,,,Terra: Let's go to the moon! (QR Code),0.125,46.0773,en,Physics
,,,,,,,,5/15/24 19:07,5/15/24 19:07,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Physics
,,,,,,,,5/15/24 12:52,5/15/24 12:52,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Physics
,,,,,,,,5/15/24 20:14,5/15/24 20:14,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Terra: Let's go to the moon! (QR Code),0.0869565,46.0773,en,Physics
,,,,,,,,5/14/24 16:51,5/14/24 16:51,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Physics
,,,,,,,,5/15/24 15:51,5/15/24 15:51,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: Work for Amazon Remotely (Link),0.0434783,46.0773,en,Physics
,,,,,,,,5/14/24 20:07,5/14/24 20:07,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Amazon: Work for Amazon Remotely (Link),0.0434783,46.0773,en,Physics
,,,,,,5/14/24 14:40,,5/14/24 13:36,5/14/24 13:36,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Facebook: Password Change (Link),0.0434783,46.0773,en,Physics
,,,,,,5/16/24 3:48,,5/14/24 13:08,5/14/24 13:08,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0.125,46.0773,en,Physics
,,,,,,,,5/13/24 17:58,5/13/24 17:58,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Physics
,,,,,,5/15/24 21:21,,5/15/24 20:14,5/15/24 20:14,Student,,,,,Countdown Timer: You've only got three minutes (Link),0.25,46.0773,en,Physics
,,,,,,,,5/14/24 16:49,5/14/24 16:49,Student,,,,,Amazon: Recent Amazon AWS Outage (Link),0.125,46.0773,en,Physics
,,,,,,,,2/13/24 20:28,2/13/24 20:28,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Steam: Malware Alert (Link),0,46.0773,en,Political Science
,,,,,,2/14/24 20:10,2/14/24 20:10,2/14/24 18:32,2/14/24 18:32,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,2/15/24 21:12,2/15/24 21:12,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.130435,46.0773,en,Political Science
,,,,,,,,2/14/24 13:06,2/14/24 13:06,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Political Science
2/13/24 21:58,,,,,,2/13/24 21:58,,2/13/24 21:51,2/13/24 21:51,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,Chrome,121,mac,Amazon: Work for Amazon Remotely (Link),0.217391,46.0773,en,Political Science
2/15/24 19:42,,,,,,2/15/24 19:42,,2/14/24 19:57,2/14/24 19:57,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,Chrome,121,windows,Facebook: Password Change (Link),0.0869565,45.7,en,Political Science
2/14/24 16:57,,,,,,2/14/24 16:57,,2/14/24 16:40,2/14/24 16:56,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,Safari,16,mac,Zelle: We declined your last transaction (Link),0.173913,45.7,en,Political Science
,,,,,,2/13/24 19:11,2/13/24 19:13,2/13/24 19:11,2/13/24 19:11,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Facebook: Password Change (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,2/15/24 19:09,2/15/24 19:09,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Withdrawal is available (Link),0,46.0773,en,Political Science
,,,,,,2/13/24 18:43,,2/13/24 17:28,2/13/24 17:43,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Facebook: Password Change (Link),0,46.0773,en,Political Science
,,,,,,2/13/24 22:31,2/13/24 22:33,2/13/24 19:18,2/13/24 19:18,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Instagram: Your video has been removed (Link),0.0434783,46.0773,en,Political Science
,,,,,,2/16/24 4:01,2/16/24 4:01,2/15/24 18:03,2/15/24 18:03,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Political Science
,,,,,,,,2/14/24 18:23,2/14/24 18:23,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,My Retirement Investments Statement (Link),0,46.0773,en,Political Science
,,,,,,,,2/14/24 17:00,2/14/24 17:12,Student,Undergraduate-Readmitted Student-Northfield Campus-College of Liberal Arts,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.25,46.0773,en,Political Science
2/16/24 8:16,,,,,,2/16/24 8:16,,2/15/24 13:55,2/15/24 13:55,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,Safari,16,mac,Facebook: Password Change (Link),0.173913,46.0773,en,Political Science
,,,,,,2/15/24 15:05,,2/15/24 14:46,2/15/24 14:46,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.130435,46.0773,en,Political Science
,,,,,,2/16/24 16:43,,2/14/24 14:40,2/14/24 14:40,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Amazon: Recent Amazon AWS Outage (Link),0.0434783,46.0773,en,Political Science
,,,,,,2/14/24 21:31,,2/14/24 21:31,2/14/24 21:31,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Political Science
,,,,,,,,2/14/24 21:50,2/14/24 21:50,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Hello All Cat Lovers!!!!! (Link),0.0526316,46.0773,en,Political Science
,,,,,,2/14/24 20:03,2/14/24 20:03,2/14/24 19:39,2/14/24 19:39,Student,Undergraduate-Transfer-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Political Science
,,,,,,2/14/24 18:20,2/14/24 18:20,2/14/24 17:11,2/14/24 17:19,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Countdown Timer: You've only got three minutes (Link),0.0869565,46.0773,en,Political Science
,,,,,,2/14/24 15:01,,2/14/24 13:04,2/14/24 13:04,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0869565,46.0773,en,Political Science
,,,,,,2/15/24 18:52,,2/15/24 18:52,2/15/24 18:52,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0454545,46.0773,en,Political Science
,,,,,,2/15/24 4:30,,2/13/24 21:39,2/13/24 21:39,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,2/15/24 19:57,2/15/24 19:58,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.130435,46.0773,en,Political Science
,,,,,,2/14/24 13:10,2/14/24 13:10,2/14/24 13:03,2/14/24 13:03,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Political Science
,,,,,,2/15/24 15:57,2/15/24 15:57,2/15/24 15:57,2/15/24 15:57,Student,Undergraduate-Early College Flexible Pathway-Northfield Campus-Undesignated/Undeclared,,,,Withdrawal is available (Link),0,46.0773,en,Political Science
,,,,,,,,2/13/24 19:53,2/13/24 19:53,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Political Science
,,,,,,2/13/24 20:42,,2/13/24 20:34,2/13/24 20:34,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Instagram: Your video has been removed (Link),0.0869565,46.0773,en,Political Science
,,,,,,,,2/15/24 21:49,2/15/24 21:49,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Political Science
2/14/24 5:14,,,,,,2/14/24 5:13,,2/13/24 21:48,2/13/24 21:48,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,Safari,16,ios,Amazon: A thank you gift from Jeff Bezos (Link),0.26087,46.0773,en,Political Science
,,,,,,2/15/24 14:58,,2/15/24 14:49,2/15/24 14:49,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Terra: Let's go to the moon! (QR Code),0.0434783,46.0773,en,Political Science
2/14/24 17:28,,,,,,2/14/24 17:28,,2/14/24 16:43,2/14/24 16:59,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,Safari,17,ios,Countdown Timer: You've only got three minutes (Link),0.0869565,46.0773,en,Political Science
,,,,,,2/16/24 0:47,2/16/24 0:47,2/13/24 21:01,2/13/24 21:01,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Political Science
,,,,,,,,2/15/24 20:22,2/15/24 20:22,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Political Science
,,,,,,,,2/14/24 16:20,2/14/24 16:36,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Political Science
,,,,,,2/13/24 21:28,,2/13/24 20:36,2/13/24 20:36,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Steam: Malware Alert (Link),0.125,46.0773,en,Political Science
,,,,,,,,2/15/24 15:49,2/15/24 15:49,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Facebook: Your Horoscope is ready (Link),0.125,46.0773,en,Political Science
,,,,,,,,2/13/24 21:04,2/13/24 21:04,Student,,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Political Science
,,,,,,,,2/15/24 14:28,2/15/24 14:28,Student,,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Political Science
,,,,,,2/15/24 18:02,,2/14/24 18:24,2/14/24 18:24,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.125,46.0773,en,Political Science
,,,,,,,,2/15/24 20:41,2/15/24 20:41,Student,,,,,Thank you for your purchase! (Link),0.125,46.0773,en,Political Science
,,,,,,,,2/14/24 14:08,2/14/24 14:09,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Political Science
,,,,,,2/13/24 17:56,,2/13/24 17:38,2/13/24 17:43,Student,,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Political Science
,,,,,,2/15/24 16:28,,2/15/24 16:25,2/15/24 16:25,Student,,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Political Science
2/15/24 21:47,,,,,,2/15/24 21:46,,2/15/24 21:33,2/15/24 21:33,Student,,Safari,16,ios,Hello All Cat Lovers!!!!! (Link),0.25,46.0773,en,Political Science
,,,,,,,,2/14/24 15:36,2/14/24 15:36,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Political Science
,,,,,,,,2/13/24 21:15,2/13/24 21:15,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Political Science
,,,,,,2/15/24 20:17,,2/15/24 17:25,2/15/24 17:25,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Political Science
,,,,,,,,2/15/24 19:52,2/15/24 19:52,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Political Science
,,,,,,,,2/13/24 19:32,2/13/24 19:32,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Political Science
,,,,,,,,2/15/24 17:31,2/15/24 17:31,Student,,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Political Science
,,,,,,,,2/14/24 13:38,2/14/24 13:38,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.125,46.0773,en,Political Science
,,,,,,,,3/14/24 15:12,3/14/24 15:12,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Facebook: Password Change (Link),0,46.0773,en,Political Science
,,,,,,3/14/24 18:13,3/14/24 18:13,3/14/24 15:37,3/14/24 15:37,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,3/15/24 16:09,3/15/24 16:09,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.130435,46.0773,en,Political Science
,,,,,,,,3/15/24 13:32,3/15/24 13:32,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Political Science
